Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
235,184.621234,0.000000,0.000000,0,0,0,0,0,0,193.426407,104.769318,0
236,185.442714,0.000000,0.000000,0,0,0,0,0,0,194.012193,104.621093,0
237,186.271308,0.000000,0.000000,0,0,0,0,0,0,194.597980,104.470185,1
238,186.118242,0.000000,0.000000,0,0,0,0,0,0,194.183766,104.333548,0
239,186.959889,0.000000,0.000000,0,0,0,0,0,0,194.769553,104.177187,1
240,186.818093,0.000000,0.000000,0,0,0,0,0,0,194.355339,104.034537,1
241,187.672587,0.000000,0.000000,0,0,0,0,0,0,194.941125,103.872989,1
242,187.541995,0.000000,0.000000,0,0,0,0,0,0,194.526912,103.724455,1
243,187.416648,0.000000,0.000000,0,0,0,0,0,0,194.112698,103.572815,0
244,187.296556,0.000000,0.000000,0,0,0,0,0,0,193.698485,103.418071,1
245,187.181730,0.000000,0.000000,0,0,0,0,0,0,193.284271,103.260223,1
246,187.072179,0.000000,0.000000,0,0,0,0,0,0,192.870058,103.099274,0
247,186.967912,0.000000,0.000000,0,0,0,0,0,0,192.455844,102.935227,0
248,187.864313,0.000000,0.000000,0,0,0,0,0,0,193.041631,102.755881,0
249,188.767052,0.000000,0.000000,0,0,0,0,0,0,193.627417,102.574795,0
250,189.676040,0.000000,0.000000,0,0,0,0,0,0,194.213203,102.392060,0
251,190.591186,0.000000,0.000000,0,0,0,0,0,0,194.798990,102.207764,0
252,191.588100,0.000000,0.000000,0,0,0,0,0,0,195.798990,102.197887,0
253,192.585046,0.000000,0.000000,0,0,0,0,0,0,196.798990,102.188095,0
254,193.582024,0.000000,0.000000,0,0,0,0,0,0,197.798990,102.178387,0
255,194.579033,0.000000,0.000000,0,0,0,0,0,0,198.798990,102.168762,0
256,195.576072,0.000000,0.000000,0,0,0,0,0,0,199.798990,102.159220,0
257,196.499364,0.000000,0.000000,0,0,0,0,0,0,200.384776,101.977316,0
258,197.428468,0.000000,0.000000,0,0,0,0,0,0,200.970563,101.794115,0
259,198.426309,0.000000,0.000000,0,0,0,0,0,0,201.970563,101.786181,1
260,198.363303,0.000000,0.000000,0,0,0,0,0,0,201.556349,101.609696,0
261,199.303788,0.000000,0.000000,0,0,0,0,0,0,202.142136,101.424131,1
262,199.251098,0.000000,0.000000,0,0,0,0,0,0,201.727922,101.243067,1
263,199.203414,0.000000,0.000000,0,0,0,0,0,0,201.313708,101.059367,1
264,200.159936,0.000000,0.000000,0,0,0,0,0,0,201.899495,100.869084,1
265,200.122463,0.000000,0.000000,0,0,0,0,0,0,201.485281,100.680992,1
266,199.090432,0.000000,0.000000,0,0,0,0,0,0,200.071068,100.492558,1
267,199.062804,0.000000,0.000000,0,0,0,0,0,0,199.656854,100.298423,1
268,199.040197,0.000000,0.000000,0,0,0,0,0,0,199.242641,100.101710,1
269,199.022612,0.000000,0.000000,0,0,0,0,0,0,198.828427,99.902431,1
270,199.010050,0.000000,0.000000,0,0,0,0,0,0,198.414214,99.700600,1
271,199.002513,0.000000,0.000000,0,0,0,0,0,0,198.000000,99.496231,2
272,199.000000,0.000000,0.000000,0,0,0,0,0,0,198.000000,99.497487,2
273,199.002513,0.000000,0.000000,0,0,0,0,0,0,198.000000,99.496231,2
274,198.010101,0.000000,0.000000,0,0,0,0,0,0,197.414214,99.699062,1
275,198.022726,0.000000,0.000000,0,0,0,0,0,0,197.828427,99.901881,1
276,199.040197,0.000000,0.000000,0,0,0,0,0,0,199.242641,100.101710,1
277,199.062804,0.000000,0.000000,0,0,0,0,0,0,199.656854,100.298423,0
278,200.089980,0.000000,0.000000,0,0,0,0,0,0,201.071068,100.490323,1
279,201.121854,0.000000,0.000000,0,0,0,0,0,0,202.485281,100.677911,0
280,202.121251,0.000000,0.000000,0,0,0,0,0,0,203.485281,100.674858,0
281,203.120654,406.241308,200.000000,1,6872,1,6688,1,7056,210.000000,103.386828,1
282,204.120063,408.240125,200.000000,3,6931,4,6734,2,7129,211.000000,103.370535,1
283,205.119477,410.238955,200.000000,5,6998,8,6801,3,7196,212.000000,103.354398,2
284,206.118898,412.237795,200.000000,4,7277,0,0,4,7277,213.000000,103.338414,1
285,207.118324,414.236647,200.000000,5,7342,0,0,5,7342,214.000000,103.322582,1
286,208.153789,0.000000,0.000000,0,0,0,0,0,0,209.899495,100.838661,0
287,208.194620,0.000000,0.000000,0,0,0,0,0,0,210.313708,101.017840,0
288,209.239098,0.000000,0.000000,0,0,0,0,0,0,211.727922,101.189464,1
289,209.289273,0.000000,0.000000,0,0,0,0,0,0,212.142136,101.363119,0
290,209.344214,0.000000,0.000000,0,0,0,0,0,0,212.556349,101.534380,1
291,209.403916,0.000000,0.000000,0,0,0,0,0,0,212.970563,101.703238,1
292,209.468375,0.000000,0.000000,0,0,0,0,0,0,213.384776,101.869686,1
