Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
310,208.482613,0.000000,0.000000,0,0,0,0,0,0,224.036580,107.460558,0
311,209.389589,0.000000,0.000000,0,0,0,0,0,0,225.036580,107.472669,0
312,209.880919,0.000000,0.000000,0,0,0,0,0,0,225.622366,107.500181,0
313,210.791366,0.000000,0.000000,0,0,0,0,0,0,226.622366,107.510270,0
314,211.293635,0.000000,0.000000,0,0,0,0,0,0,227.208153,107.531944,0
315,211.804155,0.000000,0.000000,0,0,0,0,0,0,227.793939,107.549325,0
316,212.720474,0.000000,0.000000,0,0,0,0,0,0,228.793939,107.556144,0
317,213.241647,0.000000,0.000000,0,0,0,0,0,0,229.379726,107.567977,0
318,212.849712,0.000000,0.000000,0,0,0,0,0,0,228.965512,107.571445,0
319,213.384629,0.000000,0.000000,0,0,0,0,0,0,229.551299,107.576305,0
320,213.927558,0.000000,0.000000,0,0,0,0,0,0,230.137085,107.577110,0
321,214.478437,0.000000,0.000000,0,0,0,0,0,0,230.722871,107.573924,1
322,214.107450,0.000000,0.000000,0,0,0,0,0,0,230.308658,107.566859,0
323,214.671843,0.000000,0.000000,0,0,0,0,0,0,230.894444,107.556930,0
